rep,automation,resource_abundance,concentration,safeguards,productive_abundance,marginal_cost,residual_scarcity,free_access,settlement_required,access,htve_access_gain
1,0.0,0.25,0.5,0.9,0.18809217263677655,1.0,0.7878747789549881,0.08132085442185258,0.7914613400579286,0.5535452530887707,0.10108549852228045
1,0.0,0.25,0.9,0.2,0.18809217263677655,1.0,0.7878747789549881,0.0,1.0,0.16901878315675176,0.08960000000000001
1,0.0,0.25,0.9,0.9,0.18809217263677655,1.0,0.7878747789549881,0.07590379984991344,0.7981031386123879,0.5369658730742042,0.10225170838972258
1,0.0,0.5,0.1,0.2,0.17270077723414715,1.0,0.7856922797993545,0.06275321246546026,0.9068933325798427,0.4214604248860999,0.07845309463839699
1,0.0,0.5,0.1,0.9,0.17270077723414715,1.0,0.7856922797993545,0.07145733163806128,0.7855370128892486,0.5620476904310305,0.10089860414499907
1,0.0,0.5,0.5,0.2,0.17270077723414715,1.0,0.7856922797993545,0.022962953390712762,0.9588220206652569,0.2907757823949888,0.08482543630054755
1,0.0,0.5,0.5,0.9,0.17270077723414715,1.0,0.7856922797993545,0.06648354925371783,0.7920280988999255,0.5457121101196416,0.10202203615797042
1,0.0,0.5,0.9,0.2,0.17270077723414715,1.0,0.7856922797993545,0.0,1.0,0.1693461580300968,0.08960000000000001
1,0.0,0.5,0.9,0.9,0.17270077723414715,1.0,0.7856922797993545,0.0615097668693744,0.7985191849106023,0.5293765298082529,0.10315021636254969
1,0.0,0.75,0.1,0.2,0.16818433579427336,1.0,0.7622508692846867,0.05849691805252322,0.856000680205216,0.4226356745361848,0.07423004371342679
1,0.0,0.75,0.1,0.9,0.16818433579427336,1.0,0.7622508692846867,0.0669734085765546,0.7380035517271892,0.5630977443244021,0.09503648884949933
1,0.0,0.75,0.5,0.2,0.16818433579427336,1.0,0.7622508692846867,0.019747247085522626,0.9075755683339963,0.2925233555043344,0.08043556889856994
1,0.0,0.75,0.5,0.9,0.16818433579427336,1.0,0.7622508692846867,0.0621296997056795,0.7444504127432867,0.5468337044454208,0.09613184402362786
1,0.0,0.75,0.9,0.2,0.16818433579427336,1.0,0.7622508692846867,0.0,0.952689632343074,0.17286236960729698,0.08536099105793944
1,0.0,0.75,0.9,0.9,0.16818433579427336,1.0,0.7622508692846867,0.05728599083480446,0.7508972737593843,0.5305696645664395,0.09723179171115692
1,0.0,1.0,0.1,0.2,0.1749984004132681,1.0,0.7756651066757078,0.06491849254946386,0.9185644632448702,0.424155404900849,0.07936471980416179
1,0.0,1.0,0.1,0.9,0.1749984004132681,1.0,0.7756651066757078,0.07373841193029257,0.7985725757207892,0.5648063605603049,0.1024390100767575
1,0.0,1.0,0.5,0.2,0.1749984004132681,1.0,0.7756651066757078,0.024598861094246888,0.9706731379396439,0.2931796076004797,0.08579563224164284
1,0.0,1.0,0.5,0.9,0.1749984004132681,1.0,0.7756651066757078,0.06869845799839044,0.805086160057636,0.5484343858977586,0.10357293274872698
1,0.0,1.0,0.9,0.2,0.1749984004132681,1.0,0.7756651066757078,0.0,1.0,0.17085023399864382,0.08960000000000001
1,0.0,1.0,0.9,0.9,0.1749984004132681,1.0,0.7756651066757078,0.06365850406648835,0.8115997443944828,0.5320624112352125,0.10471168345892143
1,0.25,0.25,0.1,0.2,0.2375204501931268,0.8187307530779818,0.7482197065795259,0.14196619695420448,0.8368493671876914,0.47064845233788355,0.06912702630775858
1,0.25,0.25,0.1,0.9,0.2375204501931268,0.8187307530779818,0.7482197065795259,0.15393722764393808,0.7196284578320484,0.6130325192172372,0.08806829328047668
1,0.25,0.25,0.5,0.2,0.2375204501931268,0.8187307530779818,0.7482197065795259,0.08724148522970807,0.8938557691740202,0.3317498608894105,0.07624655821331439
1,0.25,0.25,0.5,0.9,0.2375204501931268,0.8187307530779818,0.7482197065795259,0.14709663867837602,0.7267542580803396,0.595670195286178,0.0893059242211457
1,0.25,0.25,0.9,0.2,0.2375204501931268,0.8187307530779818,0.7482197065795259,0.03251677350521165,0.950862171160349,0.19285126944093747,0.08367356370154763
1,0.25,0.25,0.9,0.9,0.2375204501931268,0.8187307530779818,0.7482197065795259,0.140256049712814,0.7338800583286307,0.5783078713551189,0.09055072404051243
1,0.25,0.5,0.1,0.2,0.28497303735687346,0.6703200460356393,0.6909486709284212,0.20152658580155358,0.783461248865833,0.5119973215515914,0.06241739392361707
1,0.25,0.5,0.1,0.9,0.28497303735687346,0.6703200460356393,0.6909486709284212,0.21588922688434004,0.6734451369677067,0.6556967741471239,0.0793483942556137
1,0.25,0.5,0.5,0.2,0.28497303735687346,0.6703200460356393,0.6909486709284212,0.13586879799452994,0.8441848967202211,0.36708553825772827,0.069986630224792
1,0.25,0.5,0.5,0.9,0.28497303735687346,0.6703200460356393,0.6909486709284212,0.20768200340846205,0.6810355929495051,0.637582801235391,0.08065375394736467
1,0.25,0.5,0.9,0.2,0.28497303735687346,0.6703200460356393,0.6909486709284212,0.07021101018750629,0.9049085445746091,0.22217375496386524,0.07794882331278066
1,0.25,0.5,0.9,0.9,0.28497303735687346,0.6703200460356393,0.6909486709284212,0.1994747799325841,0.6886260489313037,0.6194688283236581,0.08196827559544886
1,0.25,0.75,0.1,0.2,0.35499846969639387,0.5488116360940264,0.6520408931941065,0.27966939423247894,0.7277294052560682,0.5608120328487475,0.05517490963647923
1,0.25,0.75,0.1,0.9,0.35499846969639387,0.5488116360940264,0.6520408931941065,0.2975613171051772,0.6219604264321759,0.7064525904287315,0.06954688628603374
1,0.25,0.75,0.5,0.2,0.35499846969639387,0.5488116360940264,0.6520408931941065,0.19787774681442977,0.7939385653782048,0.4070266267688204,0.06339487073416797
1,0.25,0.75,0.5,0.9,0.35499846969639387,0.5488116360940264,0.6520408931941065,0.287337361177921,0.6302365714474429,0.6872294146687407,0.07094613870277726
1,0.25,0.75,0.9,0.2,0.35499846969639387,0.5488116360940264,0.6520408931941065,0.11608609939638062,0.8601477255003417,0.25324122068889343,0.07214856934686821
1,0.25,0.75,0.9,0.9,0.35499846969639387,0.5488116360940264,0.6520408931941065,0.2771134052506649,0.63851271646271,0.6680062389087498,0.07235783543902365
1,0.25,1.0,0.1,0.2,0.3805009121365179,0.44932896411722156,0.5985258283779754,0.3136511631857323,0.7097991002602428,0.5875292654954565,0.05262682681774306
1,0.25,1.0,0.1,0.9,0.3805009121365179,0.44932896411722156,0.5985258283779754,0.3328284091574128,0.6110852206569549,0.7338767507798808,0.06674606611753184
1,0.25,1.0,0.5,0.2,0.3805009121365179,0.44932896411722156,0.5985258283779754,0.22598375302947854,0.7780060197133691,0.4305121899095169,0.06104509139415453
1,0.25,1.0,0.5,0.9,0.3805009121365179,0.44932896411722156,0.5985258283779754,0.32186998288788105,0.6196110855885957,0.7142496163316383,0.06817660754646981
1,0.25,1.0,0.9,0.2,0.3805009121365179,0.44932896411722156,0.5985258283779754,0.13831634287322483,0.8462129391664954,0.27349511432357737,0.0700526978543494
1,0.25,1.0,0.9,0.9,0.3805009121365179,0.44932896411722156,0.5985258283779754,0.31091155661834935,0.6281369505202365,0.6946224818833959,0.06962088973466107
1,0.5,0.25,0.1,0.2,0.29396641688501957,0.6703200460356393,0.6966566836219562,0.2100019466688785,0.786378227802354,0.5158025681245898,0.06232134276849776
1,0.5,0.25,0.1,0.9,0.29396641688501957,0.6703200460356393,0.6966566836219562,0.22481785407988347,0.6754088835755383,0.6597513172006426,0.0791363209712476
1,0.5,0.25,0.5,0.2,0.29396641688501957,0.6703200460356393,0.6966566836219562,0.14227208421856996,0.8478063810354588,0.3697511437769201,0.07001933850879871
1,0.5,0.25,0.5,0.9,0.29396641688501957,0.6703200460356393,0.6966566836219562,0.21635162127359492,0.6830874027296764,0.6414948891571838,0.08046126376927905
1,0.5,0.25,0.9,0.2,0.29396641688501957,0.6703200460356393,0.6966566836219562,0.07454222176826146,0.9092345342685637,0.22369971942925032,0.07812739513667369
1,0.5,0.25,0.9,0.9,0.29396641688501957,0.6703200460356393,0.6966566836219562,0.20788538846730636,0.6907659218838145,0.6232384611137252,0.08179576731310229
1,0.5,0.5,0.1,0.2,0.39308610402526833,0.44932896411722156,0.5958206139703169,0.32551144802169074,0.6964917644079313,0.5944582043163824,0.05123309550336293
1,0.5,0.5,0.1,0.9,0.39308610402526833,0.44932896411722156,0.5958206139703169,0.34532298766456426,0.5979409549735099,0.7411545511199629,0.06476099614260618
